name,latitude,longitude
Izbuc,46.44025,22.46803
Izbita,46.2432,23.1426
Izbicioara,46.24349,23.16648
Izbiceni,43.83333,24.65
Izbăsești,45.03941,24.44751
Ivrinezu Mic,44.22876,28.04459
Ivrinezu Mare,44.22967,28.06556
Iveşti,46.18333,27.53333
Iveşti,45.68333,27.51667
Ivăniș,46.22679,23.39067
Ivănețu,45.45906,26.49236
Ivăneşti,45.2,24.23333
Ivăneşti,44.96667,24.13333
Ivăneşti,44.83333,24.03333
Ivănești,46.63481,27.46048
Ivănești,46.56288,28.11777
Ivănești,46.54205,24.67635
Ivănești,44.53601,27.28014
Ivaneș,46.82476,25.90111
Ivăneasa,47.38333,24.18333
Ivăneasa,47.33878,24.9085
Ivanda,45.56578,20.94171
Ivăncești,45.80799,27.13963
Ivancea Mică,44.96667,29.46667
Ivancea Mare,44.96667,29.46667
Ivancea,44.96667,29.46667
Ivăncăuţi,48.23333,26.65
Iustin Georgescu,44.93333,27.53333
Iupca,44.86773,22.86617
Iulia,45.0159,28.54575
Iugani,47.04431,26.82891
Iugani,46.14975,27.43446
Viile Tecii,46.93333,24.48333
Iucşa,46.85,27.13333
Itrinești,46.92535,26.62925
Iteu Nou,47.3398,22.39175
Iteu,47.35222,22.41862
Iteşti,46.65309,26.87256
Iţcani,47.68333,26.25
Ițcani,46.67791,27.25817
Italieni,44.30218,23.59966
Isverna,44.97972,22.62917
Isvarna,45.03272,22.90833
Isuica,46.58333,25.06667
Istrița de Jos,45.05372,26.56657
Istria,44.56667,28.71667
Istrău,47.6231,22.64712
Istrăteşti,44.85,23.88333
Iștihaza,46.39268,24.10524
Islazu,45.26667,27.93333
Islaz,46.71667,26.96667
Islaz,46.26667,27.71667
Islaz,44.46117,26.38724
Islaz,43.73333,24.75
Isla,46.62476,24.78564
Iscroni,45.37794,23.34201
Isca,46.1046,23.40623
Izbășești,44.58489,24.77937
Isăreşti,44.61667,24.51667
Işalniţa,44.4,23.73333
Isăileşti,45.0,24.5
Isaiia,46.93706,28.00936
Isaci,44.76906,24.52342
Isaccea,45.26667,28.46667
Irimești,45.15318,25.65796
Irişte,45.05,23.85
Irina,47.55334,22.40342
Irimești,44.66515,23.94814
Irești,45.92993,26.94393
Ireasca,46.04021,27.43032
Iratoşu,46.31667,21.2
Ipotești,47.76643,26.55842
Ipoteşti,47.61667,26.28333
Ipotești,44.32529,24.40089
Ipatele,46.91667,27.41667
Ip,47.23333,22.65
Iosupeni,47.34221,27.00337
Iosifalău,45.78183,21.68119
Iosif,45.56939,21.27826
Ioşia,47.05609,21.90022
Iosăşel,46.28333,22.35
Iosaș,46.28358,22.33546
Iosa,44.76667,23.4
Iorguleşti,45.26667,26.26667
Iorga,47.95,26.4
Iorga,48.02627,27.08232
Iordăcheanu,45.04392,26.2392
Iordăchești,44.5061,23.36638
Iorcani,47.35322,26.52468
Ion Roată,44.66667,26.76667
Ion Neculce,47.20344,27.05268
I. L. Caragiale,44.90963,25.70251
Ionicești,44.81141,24.40607
Ion Iacomi,46.06667,27.78333
Ion Ghica,44.53103,27.3063
Ioneşti,45.48333,26.43333
Ionești,46.239,22.5602
Ionești,46.16065,25.33839
Ionești,45.00516,27.49375
Ioneşti,44.88333,24.23333
Ioneşti,44.85,24.23333
Ionești,44.69374,25.2778
Ionești,44.61232,24.90226
Ioneşti,44.61667,23.43333
Ionelele,44.0,23.55
Ioneasa,47.3728,26.43749
Ion Corvin,44.11667,27.8
Ionăşeşti,46.26667,22.73333
Ionășești,45.91086,27.2844
Ionășeni,47.81301,26.38856
Ionășeni,47.73029,26.99329
Ionașcu,44.04304,24.81717
Iojibeni,47.78333,23.13333
Iojib,47.81617,23.15603
Iohanisfeld,45.56679,20.86345
Iod,46.97337,24.9772
Ioaniș,46.67094,22.2759
Ioanicești,45.06371,24.51154
Inuri,46.04454,23.45469
Inuri,44.83333,25.08333
Inucu,46.8484,23.2484
Întreşugag,45.76667,23.63333
Întrerâuri,47.48582,23.61404
Între Prejbi,45.35,24.13333
Între Păduri,46.9,24.33333
Între Hotare,46.2,24.23333
Intregalde,46.25,23.41667
Între Dealuri,45.08333,25.28333
Între Bâsci,45.5,26.43333
Întorsura Buzăului,45.68333,26.03333
Întorsura,44.11226,23.57574
În Tablă,47.16667,24.36667
Însurăţei,44.91667,27.6
Însurăței,44.79286,22.99326
Însurăței,44.23281,24.88522
În Poiană,45.4,26.38333
În Poiană,45.33333,26.3
În Pădure,45.8,24.35
Inotești,44.96146,26.35782
Inoc,46.38545,23.7891
Inlăceni,46.43043,25.109
Ingărești,47.17813,26.53769
Înfrățirea,44.61236,23.85893
Înfrățirea,44.40727,26.99128
Ineu,47.08333,22.11667
Ineu,46.5453,25.76357
Ineu,46.43372,21.84048
Ineleț,45.01533,22.54066
Independenţa,45.48333,27.75
Independența,44.80273,26.22717
Independenţa,44.28333,27.15
Independenţa,43.96667,28.08333
Inculeşti,46.68333,22.21667
Incești,46.84236,22.12948
Incești,46.45821,23.28898
Incești,46.35824,22.85598
Inău,47.51733,23.82483
Inău,47.36056,23.2606
Inăteşti,45.1,24.36667
Inand,46.89453,21.75053
Imper,46.21667,26.1
Imoasa,44.71812,23.04207
Imeni,45.94356,26.17148
Ilva Mică,47.31667,24.66667
Ilva Mare,47.36667,24.9
Ilteu,46.01448,22.36659
Ilovu,44.72405,22.86944
Iloviţa,44.75639,22.47278
Ilovăț,44.81197,22.76333
Ilova,45.27771,22.34151
Ilișua,47.29743,22.83966
Ilișua,47.21869,24.09053
Ilișești,47.60878,26.05061
Ilișeni,47.67155,27.2615
Ilioara,46.64585,24.74759
Ilimbav,45.86771,24.52987
Ilieşti,46.53333,26.63333
Iliești,46.27376,23.38713
Iliești,44.64296,23.40183
Ilieși,46.58255,25.12802
Ilieși,46.70312,26.80173
Ilieni,46.46371,24.53021
Ilieni,45.8,25.76667
Ilie,45.63333,21.9
Ilidia,44.9708,21.70847
Ilia,45.93333,22.65
Ilganii de Sus,45.19473,28.95085
Ilganii de Jos,45.15624,28.92185
Ilfoveni,44.82758,25.562
Ileni,45.78758,25.00141
Ileanda,47.33333,23.63333
Ileana Papadopol,44.51667,26.66667
Ileana Ghermani,44.51667,26.66667
Ileana,44.86074,26.6285
Ileana,44.51667,26.66667
Ilba,47.7128,23.35765
Ilancu,47.03333,22.55
Ilaciu,44.98558,23.81577
Ijdileni,45.63528,28.05783
Ihod,46.63495,24.79899
Igriția,47.08333,23.63333
Igriș,46.11313,20.78496
Igoiu,45.04824,23.80835
Igneşti,46.4,22.16667
Ignățești,46.30815,23.08246
Igliţa,45.13333,28.18333
Igirosu,44.73494,23.24044
Igiroasa,44.57613,22.9631
Ighiu,46.20443,25.28704
Ighiu,46.15,23.51667
Ighișu Vechi,45.98942,24.48817
Ighișu Nou,46.11121,24.3492
Ighişdorfu Săsesc,45.98333,24.48333
Ighiel,46.1468,23.47968
Igești,46.15088,27.99348
Igești,45.82043,27.18253
Ifrimești,45.18673,23.97803
Iezureni,45.08759,23.32343
Iezeru,44.28617,27.62447
Iezerel,46.65168,27.4233
Iezer,46.41296,27.52742
Ieud,47.67796,24.23399
Iesle,47.4,26.01667
Iertof,45.01099,21.51498
Ierșnic,45.88505,22.00588
Iernuțeni,46.76387,24.71919
Iernut,46.45,24.25
Iermata Neagră,46.638,21.4988
Iermata,46.38394,21.77057
Iercoșeni,46.34739,21.97928
Ierbuş,46.76667,24.7
Iepureşti,45.2,24.23333
Iegheriște,47.6578,23.26272
Ieducapu,46.5,24.91667
Iedu,47.62062,25.10792
Iecea Mică,45.82147,20.92322
Iecea Mare,45.85074,20.8931
Idrifaia,46.38758,24.46444
Idrici,46.46702,27.90052
Idiciu,46.27625,24.46105
Idicel-Pădure,46.85,24.81667
Idicel,46.85,24.83333
Ideciu de Sus,46.85,24.78333
Ideciu de Jos,46.8,24.75
Icuseşti,46.8,26.93333
Icușeni,47.59269,26.59605
Icușeni,47.27762,27.63434
Ictar-Budinț,45.76667,21.66667
Icoana,44.49309,25.74623
Icoana,44.41667,24.71667
Iclozel,46.97073,23.8249
Icloda,45.64313,21.38856
Iclod,46.98333,23.8
Iclod,46.21031,23.93893
Iclănzel,46.53333,24.28333
Iclandu Mare,46.5281,24.26537
Icland,46.61197,24.69338
Ichimeni de Sus,48.01667,26.8
Ichimeni,48.04098,26.8748
I.C. Brătianu,44.18333,28.61667
Icafalău,46.00009,26.02441
Ibru,46.02113,23.3634
Ibrianu,44.77509,25.84375
Ibrianu,45.24762,27.38185
Ibănești-Pădure,46.75893,24.98676
Ibăneşti,48.06667,26.36667
Ibăneşti,46.76667,24.93333
Ibănești,46.39482,27.62548
Ibănești,44.64714,24.38506
Ibăneasa,47.96203,26.73482
Ibana,46.46667,27.58333
Iazu Vechi,47.43373,27.23138
Iazurile,45.02162,28.94281
Iazu Nou,47.48272,27.20913
Iazul,46.46667,27.1
Iaz,46.5,26.73333
Iazu,45.08147,26.02005
Iazu,44.7312,27.42074
Iazu,44.71764,25.83119
Iaz,47.90829,25.98164
Iaz,47.11929,22.68842
Iaz,46.81924,27.76011
Iaz,45.46509,22.23384
Iașu,46.20955,25.25803
Iaslovăț,47.75862,25.97742
Iași-Gorj,44.99334,23.24821
Iaşi,47.16667,27.6
Iași,45.76159,24.93075
Iarăș,45.86981,25.59828
Iara de Mureș,46.66268,24.72921
Iara,46.55,23.51667
Iapa,46.56667,27.11667
Iapa,47.92513,23.82539
Iapa,44.81667,27.93333
Ianova,45.83883,21.4204
Ianoșda,46.83791,21.80778
Ianileşti,46.21667,22.73333
Ianculești,47.63375,22.42177
Ianculești,45.25436,24.50121
Ianculești,44.13979,25.92644
Iancu Jianu,44.5,24.03333
Ianco,46.71667,25.6
Ianca Nouă,43.82134,24.21164
Ianca din Vale,43.78333,24.18333
Ianca,47.28445,21.99174
Ianca,45.13333,27.45
Ianca,43.78333,24.18333
Iana,46.38333,27.55
Iamandi,43.93333,24.98333
Iam,45.00929,21.39727
Ialoviţa,47.26667,25.38333
Iadăra,47.47927,23.39893
Iacovile,44.68812,24.09628
Iacobini,46.23155,22.34197
Iacobești,47.76551,26.0853
Iacobești,46.30789,23.06796
Iacobeni,47.86115,26.91304
Iacobeni,47.44577,27.32333
Iacobeni,47.43333,25.31667
Iacobeni,46.67016,24.02884
Iacobeni,46.20057,26.10719
Iacobeni,46.05,24.71667
Iacob Deal,45.1,28.21667
Iablaniţa,44.95028,22.31417
Iablanița,44.46488,22.9886
Iabalcea,45.21842,21.91637
Huzărești,46.44518,22.84478
Huțu,46.37508,27.21796
Huta Voivozi,47.15598,22.48011
Huțani,47.70953,26.48573
Huta Chegii,47.48333,22.68333
Huta Certeze,47.92583,23.48715
Huţa,47.26667,24.05
Huta,47.36776,22.57131
Huta,47.33486,24.01036
Huta,47.00835,22.94849
Huștiu,46.1307,27.42258
Husnicioara,44.67806,22.8425
Husia,47.28589,23.29583
Huși,47.44723,26.38754
Huşi,46.67361,28.05944
Huseni,47.18302,22.80363
Husasău de Tinca,46.81667,21.91667
Husasău de Criș,47.0855,22.06423
Hurjuieni,47.91667,25.81667
Huruiești,46.26667,27.25
Hurjena,47.96667,26.0
Hurhuia,45.65,27.08333
Hurezu Mic,47.08333,22.91667
Hurezu Mare,47.46523,22.83838
Hurezanii de Jos,44.8,23.7
Hurezani,44.8,23.65
Hurez,45.80126,24.95499
Hurduzan,47.0,26.08333
Hurducești,44.60163,23.14338
Hupca,46.40637,27.71328
Hunia,44.05532,23.09893
Hunedoara Timișană,46.03125,21.3211
Hunedoara,45.75,22.9
Humoreni,47.66667,25.98333
Humulești,47.19846,26.35273
Humosu,47.45694,26.73396
Humele,44.52612,24.97714
Hulubeşti,45.26667,25.0
Hulubești,48.04747,26.34963
Hulubeşti,44.83333,25.23333
Huluba,45.15,23.61667
Huluba,45.06787,25.05852
Hulub,47.8258,26.96488
Hulpi,46.98333,22.7
Huleşti,45.98333,27.25
Huisurez,46.74517,25.91341
Huedin,46.86667,23.05
Hudum,47.73686,26.62822
Hudricești,46.38896,23.10206
Hudeşti,48.15,26.5
Huda,46.65,23.95
Huci,46.68276,23.89838
Huc,46.82869,27.40702
Hrobe,47.76667,25.18333
Hriţeni,48.0,27.08333
Hrișcani,47.74686,26.51128
Hrip,47.72113,22.98547
Hrihoret de Sus,47.85,24.25
Hrihoret de Jos,47.85,24.25
Hreațca,47.52723,26.35441
Hreasca,46.33751,27.50325
Hrăniceni,46.15833,28.10056
Hovrila,47.4597,23.50842
Hotoan,47.55628,22.48863
Hotin,45.16667,23.48333
Hoteşti,46.48333,24.9
Hoteni,47.77191,23.89993
Hotaru,45.7259,26.85528
Hotaru,43.75386,24.2514
Hotăroasa,44.82303,23.28251
Hotăroaia,44.85883,23.92241
Hotar Mărăcineni,46.56667,23.78333
Hotarele,45.18483,24.33982
Hotarele,44.1725,26.37028
Hotărel,46.53287,22.44052
Hotărasa,44.95327,24.01393
Hotărani,44.41873,22.81088
Hotărani,44.16452,24.40936
Hotar,47.01967,22.28515
Hosman,45.83258,24.43018
Hoşcadin,43.76667,28.36667
Hosasău,46.34416,25.90552
Horpaz,47.10788,27.54793
Horoiata,46.3572,27.74953
Horodnic de Sus,47.84012,25.82354
Horodnic de Jos,47.86523,25.81856
Horodniceni,47.53333,26.16667
Horodiștea,48.23793,26.72086
Horodiştea,45.35,26.88333
Horoatu Crasnei,47.13333,22.88333
Horoatu Cehului,47.40412,23.24522
Horniceni,46.38333,28.15
Horlești,47.26275,27.46183
Horleşti,47.26667,27.45
Horleşti,47.11667,27.36667
Horlăceni,47.91215,26.3421
Horlacea,46.81942,23.0417
Horjani,45.31667,26.3
Horia,47.45,25.3
Horia,48.12214,26.97481
Horia,46.20847,21.46287
Horia,45.10392,27.29422
Horia,45.01667,28.45
Horia,44.63333,28.11667
Horia,44.53748,26.80269
Horgeşti,46.43333,27.06667
Horgeşti,46.38333,28.15
Horgeşti,46.36667,22.95
Horga,46.27839,27.89172
Horezu Vechi,44.46667,23.98333
Horezu Poenari,43.95897,23.8702
Horezu,45.15,24.01667
Horezu,45.15249,23.29394
Horezu,44.47004,23.96043
Horea,47.6847,22.23574
Hordilești,46.74426,27.51082
Hordila,46.709,27.43029
Horăști,44.78592,23.01391
Hora Mică,45.11066,22.41289
Hora Mare,45.11541,22.42191
Hopârta,46.32134,23.87244
Honţişor,46.25,22.33333
Honorici,45.61415,21.91292
Hondol,45.98675,22.98626
Homorog,46.83054,21.74559
Homorodu de Sus,47.61654,23.05466
Homorodu de Mijloc,47.63333,23.06667
Homorodu de Jos,47.66667,23.08333
Homorod,46.05,25.26667
Homorod,45.94003,23.24815
Homorâciu Pământeni,45.26667,26.0
Homorâciu,45.2694,26.01634
Homojdia,45.85523,22.35877
Homocea,46.13333,27.23333
Homița,47.29599,26.59431
Homiceni,47.01965,26.65809
Homești,45.39805,26.95877
Holt,46.57856,26.97499
Holod,46.78333,22.13333
Holobani,46.32035,23.23443
Holm,47.20848,27.30733
Holm,46.87935,27.16971
Holdița,47.25515,25.69856
Holdea,45.89131,22.39129
Holda,47.26212,25.67945
Holboca,47.15,27.7
Holbav,45.65922,25.38744
Holbănești,45.9689,27.06674
Hoisești,47.19622,27.32607
Hoisești,46.87825,26.66282
Hoghiz,45.98333,25.3
Hoghilag,46.23333,24.61667
Hoghia,46.28475,25.25179
Hodoșa,46.86558,25.4462
Hodoşa,46.63333,24.81667
Hodoș,47.22488,21.98495
Hodoş,46.2,24.55
Hodoş,46.15,24.46667
Hodoș,45.9036,21.65266
Hodoș,45.66541,21.79835
Hodoreasca,44.93741,23.06545
Hodora,47.33712,27.0197
Hodoni,45.90646,21.08851
Hodod,47.4,23.03333
Hodobana,46.51772,22.77162
Hodivoaia,43.90335,25.79411
Hodișu,46.90877,22.91302
Hodișești,46.39651,23.08545
Hodișel,46.64615,22.06356
Hodișa,47.57574,22.97892
Hodiș,46.80303,22.10618
Hodiș,46.35816,22.028
Hodea,47.85,24.28333
Hodărăști,44.75025,25.89304
Hodăi-Lupu,46.08333,23.93333
Hodăi Boian,46.64107,24.01187
Hodaia,46.78333,24.3
Hodaia,46.77368,24.47928
Hodăi,46.08333,23.93333
Hodac,46.76667,24.91667
Hociungi,46.81311,26.77596
Hoceni,46.53917,28.00667
Hobiţa Mică,45.51667,22.78333
Hobița-Grădiște,45.4975,22.7893
Hobița,45.47142,23.08188
Hobița,45.05127,23.05715
Hobiţa,44.75,23.1
Hobaia,44.38977,25.77613
Hoancă,46.34398,22.91931
Hoancă,46.34027,22.97866
Hlipiceni,47.6,27.15
Hlincea,47.11059,27.58232
Hlăpești,47.03817,26.59842
Hitiaș,45.71063,21.59863
Hisiaş,45.85,21.71667
Hârtop,46.54972,28.16611
Hârtop,47.49,26.37226
Hârtop,46.94986,26.6066
Hârtoape,46.65,22.16667
Hârtoape,47.32164,26.72459
Hârtieşti,45.01667,24.96667
Hârtieşti,45.11667,25.1
Hârţeşti,46.86667,26.68333
Hâ rsoveni,46.65,27.5
Hârsova,46.67075,27.54636
Hârşova,44.68574,27.94819
Hârseşti,46.53333,22.5
Hârseşti,44.53333,24.78333
Hârşeni,45.75,25.01667
Hârsa,45.03333,26.16667
Hârnea,45.01667,23.6
Hârleşti,44.28333,25.21667
Hârlești,46.81667,26.88333
Hârlău,47.43333,26.9
Hârla,45.93333,24.46667
Hârja,45.5,26.81667
Hârja,46.16867,26.47442
Hirișești,45.17591,23.6443
Hirean,46.81411,24.409
Hârboca,45.31667,26.88333
Hințești,44.81367,24.84541
Hinova,44.54056,22.77694
Hânguleşti,45.6,27.4
Hângăneşti,46.53333,26.16667
Hândreşti,47.11667,27.03333
Hinchiriş,46.58333,22.36667
Hilița,47.0074,27.82453
Hilişeu-Horia,48.03333,26.25
Hilișeu-Crișan,48.03606,26.23686
Hilișeu-Cloșca,48.01533,26.33466
Hilib,45.97048,26.23731
Higiu-Drăgheşti,44.53333,23.23333
Higiu,44.53603,23.17811
Higieşti,46.38333,22.8
Highişoaia,46.58333,24.0
Hidişelu de Sus,46.95,22.05
Hidişelu de Jos,46.95,22.06667
Hidișel,46.83444,22.25842
Hidiș,46.7781,22.26099
Hideaga,47.5908,23.42125
Hida,47.06667,23.28333
Hezeriș,45.72783,21.92883
Heveder,46.65,25.65
Hetiur,46.27139,24.77107
Hetea,45.82487,25.69536
Heţca,47.83333,24.4
Hertioana-Răzeși,46.64964,27.00975
Hertioana de Jos,46.64619,27.03973
Herţeşti,46.13333,22.78333
Herneacova,45.85,21.51667
Herla,47.44286,26.01254
Herişani,45.18333,24.61667
Herina,47.01976,24.41591
Heria,46.36474,23.98034
Herghelia,46.63329,24.47968
Hereşti,47.26667,26.58333
Hereşti,46.36667,22.91667
Herepeia,45.89862,22.81881
Herepea,46.33074,24.15516
Herendești,45.65068,21.85866
Hereclean,47.25,23.01667
Herculian,46.13402,25.70977
Herăstrău,44.48333,26.1
Herăşti,45.38333,26.96667
Herăști,44.66113,23.86828
Herăști,44.21174,26.35903
Hepa,47.85,25.4
Henig,46.10576,23.73089
Henciu,47.21667,27.26667
Hemeiuș,46.62643,26.8544
Hemieni,46.558,26.62633
Heltiu,46.2008,26.92876
Heliade Rădulescu,45.29151,27.12057
Heleșteni,47.20303,26.87755
Helești,46.2825,23.14369
Heleșteu,44.67246,25.68288
Helerești,46.35573,22.84277
Heler,46.8,24.03333
Helegiu,46.35,26.75
Heci,47.34325,26.66226
Hazu Moara Dediului,46.28333,27.3
Havârna,48.06667,26.65
Hăuzești,45.71651,22.15973
Hăulișca,45.8827,26.68493
Hăucești,47.22813,22.20321
Hătuica,45.93995,26.1277
Hătmani,46.2,26.61667
Hațegana,46.03563,23.44293
Haţeg,45.61667,22.95
Hațeg,44.16149,27.96293
Hătcărău,44.81004,26.32246
Hățăgel,45.57589,22.83723
Hășmașu Ciceului,47.23177,24.06067
Hășmaș,47.19155,23.60722
Hășmaș,46.5,22.08333
Hășdău,45.65734,22.71645
Hășdate,47.00846,23.87994
Hășdate,46.64376,23.42857
Hășdat,45.73487,22.92574
Hașag,45.97761,24.08277
Hărţău,46.5817,24.479
Hărțăgani,46.05012,22.92183
Hărpășești,47.1502,27.28244
Hărnicești,47.78213,23.88659
Hărmăneștii Vechi,47.27732,26.81394
Hărmăneștii Noi,47.25307,26.79882
Hărmăneasa,47.2,26.86667
Hărman,45.71667,25.68333
Harhadău,45.36667,26.31667
Harghita-Băi,46.38525,25.63604
Haret,45.91923,27.20986
Hardabei,44.88333,24.33333
Hărău,45.9,22.95
Hărănglab,46.30476,24.41535
Harale,45.92717,26.20775
Hăpria,46.08002,23.66833
Hanu Roşu,45.75,21.21667
Hanu lui Pală,44.54878,25.38584
Hanu de Pământa,44.56667,25.83333
Hanu Conachi,45.5865,27.59481
Hănțești,47.75507,26.37366
Hănțești,45.96405,27.3095
Hanţa de pe Vale,46.18333,27.33333
Hanţa de pe Deal,46.18333,27.33333
Hanța,46.1854,27.37031
Hangu,47.05,26.03333
Hangani,46.45,26.45
Hăneşti,47.9256,23.88119
Hăneşti,47.91667,26.98333
Handalu Ilbei,47.7355,23.36451
Hancea,47.60375,26.45437
Hănăşeşti,46.5,22.83333
Hănășești,46.39144,22.85341
Hănăşeni,46.19,28.03778
Hamzoaia,46.9045,26.0403
Hamcearca,45.11667,28.36667
Hamba,45.8633,24.19721
Halta Dodești,46.37584,27.82303
Haloş,46.15,26.71667
Halmyris,44.98333,29.21667
Halmeu Vii,48.01761,23.10481
Halmeu,47.96667,23.01667
Hălmeag,45.86581,25.13357
Halmăşd,47.15,22.61667
Hălmagiu,46.26667,22.58333
Hălmăgel,46.26667,22.61667
Hălmăcioaia,46.70122,26.78143
Halânga Mică,44.68333,22.7
Halânga Mare,44.68333,22.7
Halânga,44.68116,22.69037
Haleș,45.19139,26.56106
Hăleasa,47.23355,25.71808
Haldea,46.11667,22.86667
Hălchiu,45.76667,25.55
Hălceni,47.44209,27.26313
Hălăuceşti,47.1,26.8
Hălărești,46.39447,27.55614
Hălăngești,44.76645,23.76196
Hălăliș,46.01027,22.20558
Halalăi,44.45,23.8
Haju,47.41667,25.31667
Hâineala,46.61471,26.60872
Haimanalele,44.91667,25.7
Haieu,46.99477,21.99821
Hăiești,45.07328,23.53985
Haiduceşti,46.45,22.81667
Haiducești,46.39446,22.92945
Haidar,44.77269,28.27855
Hagota,46.87277,25.68275
Hagioaica,44.66843,25.54114
Hagiești,44.54508,26.43678
Hagieşti,44.4,25.0
Hagieşti,44.26667,25.11667
Hagieni,44.64549,27.75729
Hagieni,43.78408,28.48013
Hăghig,45.83333,25.58333
Hăghiac,46.37394,27.38526
Hăghiac,46.312,26.51841
Hagău,46.98333,24.41667
Hagău,46.82727,24.17475
Hagău,46.71628,24.37286
Hăeşti,45.0,22.91667
Hadâmbu,47.01646,27.45864
Hădău,46.93333,25.35
Hădăreni,46.46698,23.98374
Hădărău,46.36402,23.20532
Hăbud,44.77722,25.9326
Habic,46.70891,24.79296
Hăbeni,44.85629,25.62873
Hăbășești,47.1547,26.96037
Gvardinița,44.39505,23.14635
Guţu,43.83333,25.83333
Gutu,44.6053,22.87579
Gutri,46.38333,23.28333
Gutinaș,46.20516,26.82156
Gusu,45.94045,23.90171
Guştureni,44.3,26.33333
Guşteriţa,45.81667,24.18333
Gușoianca,44.75478,24.11726
Guşoeni,44.73333,24.11667
Gușiței,46.45894,28.02786
Guruslău,47.27813,22.98324
Guruieni,44.05845,25.39656
Gurișoara,45.07631,24.22053
Gurguiata,45.21543,24.18954
Gurguieți,45.36331,27.66175
Gurgueţi,44.28333,25.4
Gurghiu,46.76667,24.85
Gureni,45.11187,23.03977
Gurbești,47.19445,22.22453
Gurbești,46.75035,22.35994
Gurbediu,46.79379,21.8648
Gurbăneşti Noi,44.38333,26.7
Gurbăneşti,44.38333,26.7
Gurba,46.46756,21.78789
Gura Zlătăresii,46.36667,27.21667
Gura Vulcanei,45.02442,25.39596
Gura Vladnici,47.31667,26.88333
Gura Vlădesei,47.26643,23.7251
Gura Viţioarei,45.15,26.03333
Gura Vasilatu,45.33333,24.25
Gura Văii,44.96667,26.13333
Gura Văii,46.95654,26.45012
Gura Văii,46.6852,26.79555
Gura Văii,46.64423,28.16008
Gura Văii,46.33333,26.73333
Gura Văii,46.29269,22.39476
Gura Văii,46.27234,26.82604
Gura Văii,46.05319,26.74034
Gura Văii,45.72871,24.90477
Gura Văii,45.37506,26.66622
Gura Văii,45.18026,24.36555
Gura Văii,44.79688,24.84079
Gura Văii,44.66732,22.55646
Gura Văii,44.57035,27.56833
Gura Văii,44.20774,23.79805
Gura Vadului,45.05,26.46667
Gura Vacii,44.91667,24.68333
Gura Ţârcovului,45.3,26.58333
Gura Teghii,45.48333,26.41667
Gura Şuţii,44.75,25.51667
Gura Șușiței,44.60522,23.43
Gura Suhașului,45.08803,24.29886
Gura Solcii,47.74093,26.05014
Gura Sohodol,46.35,27.4
Gura Sohodol,46.35463,23.03067
Gura Slănicului,46.26667,26.58333
Gura Siriului,45.51926,26.20902
Gura Similei,46.26667,27.7
Gura Sărății,45.11993,26.64373
Gura Ruzii,46.13333,22.78333
Gura Roșiei,46.30948,23.05729
Gura Râului,45.73333,23.98333
Gura Racului,44.52458,23.89597
Gura Putnei,47.89951,25.5951
Gura Putinilor,46.13333,22.86667
Gura Pravăț,45.32468,25.12862
Gura Plopului,46.26667,27.38333
Gura Păltinişului,45.45,26.36667
Gura Padinii,43.75704,24.31615
Gura Ondului,46.03333,23.1
Gura Ocniței,44.94166,25.56846
Gura Ocii,45.38333,26.76667
Gura Oanţului,46.93333,26.18333
Gurani,46.59518,22.5455
Gurani,45.11667,23.53333
Gura Negrii,46.4,22.96667
Gura Negri,47.33333,25.41667
Guranda,47.77738,27.06832
Gura Munteni,46.6,27.76667
Gura Motrului,44.55533,23.43678
Gura Mijlociului,44.53333,23.85
Gura Menți,44.69043,23.24519
Gura Luncii,45.51667,23.06667
Gura Lumezii,44.86667,23.36667
Gura Izbitei,46.24816,23.15876
Gura Iuţii,45.03333,22.41667
Gura Idrici,46.41417,27.88325
Gura Ialomiței,44.71608,27.7531
Gura Humorului,47.55,25.9
Gura Hulubei,45.01667,25.05
Gurahonţ,46.26667,22.35
Chirițeni,47.05,26.01667
Gura Haitii,47.19726,25.26376
Gura Gârzii,46.45,22.81667
Gura Gârluţei,44.83333,27.81667
Gura Gârbovăţului,46.01667,27.48333
Gura Foii,44.75,25.28333
Gura Făgetului,45.48308,26.94485
Gura Dobrogei,44.481,28.52686
Gura Dimienii,45.40368,26.75883
Gura Dămuc,46.83333,25.9
Gura Cuțului,46.03774,23.41104
Gura Crucilor,44.91005,24.4279
Gura Crivățului,44.83772,25.8189
Gura Crăiești,46.34073,27.36329
Gura Cornei,46.26442,23.09463
Gura Ciobănuş,46.45,26.35
Gura Câlnăului,45.17495,26.84861
Gura Cernului,46.48333,26.66667
Gura Cătiaşului,45.38333,26.31667
Gura Căluiu,44.45903,24.03547
Gura Călmățui,44.81882,27.783
